vehicleId,driverId,timestamp,engineState,speed_mph,odometer_miles,fuelLevel_pct,fuelTemperature_C,engineOilPressure_psi,engineHours_hr,longitudinalAcceleration_ms2,brakePosition_pct,fuelRate_L_per_hr,idleFuelConsumed_L,fuelIntegrated_L,totalFuelConsumedLiters,fuel_drop_pct,distance_miles,miles_per_fuel_pct,is_idle,fuel_consumed_idle_L,fuel_consumed_moving_L,acceleration_abs,brake_intensity,driver_aggressiveness,engine_on_duration_sec,speed_bucket,fuel_rate_eff,refill_event,fuel_cycle,time_since_refill_sec,fuel_pct_remaining,fuel_burn_pct_per_sec,fuel_burn_pct_per_sec_smooth,fuel_time_to_empty_sec,fuel_time_to_empty_min,fuel_time_to_empty_hr,fuel_theft_flag,expected_fuel_drop,sudden_drop_trip_flag,fuel_efficiency_miles_per_pct,low_efficiency_flag,idle_fuel_flag,fuel_sensor_tamper_flag,fuel_leak_flag,consumption_rate_L_per_sec,fuel_time_to_empty_sec_v2,fuel_time_to_empty_hr_v2,fuel_per_mile,driver_fuel_efficiency_score,fuel_overheat_flag,fuel_level_alert,fuel_time_to_empty_alert
VEH_004,68b89b2d4f65cd554d7512ab,01/11/2025 0:00,ON,57.82,57.82,81.53,39.3,54.1,1,-0.42,35,24.85,0,3.47,334475.14,0,0,0,0,0,24.85,0.42,0.35,0.399,3600,1,34.76515,0,0,0,81.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006902778,11811.18712,3.280885312,0,0,0,LOW,LOW
VEH_004,68b89b2d4f65cd554d7512ab,01/11/2025 1:00,ON,64.46,122.28,77.66,40,54.8,2,-0.13,8,26.84,0,7.34,334475.14,3.87,64.46,16.65633075,0,0,26.84,0.13,0.08,0.115,3600,1,29.9266,0,0,3600,77.66,0.001075,0.0005375,144483.7209,2408.062016,40.13436693,0,3.67469589,0,16.65633075,0,0,0,0,0.007455556,10416.39344,2.893442623,0.060037232,0.619402985,0,LOW,LOW
VEH_004,68b89b2d4f65cd554d7512ab,01/11/2025 2:00,ON,59.96,182.24,74.07,40.2,53.2,3,0.11,12,25.49,0,10.93,334475.14,3.59,59.96,16.70194986,0,0,25.49,0.11,0.12,0.113,3600,1,28.37037,0,0,7200,74.07,0.000997222,0.000690741,107232.7078,1787.211796,29.78686327,0,3.418162667,0,16.70194986,0,0,0,0,0.007080556,10461.04355,2.90584543,0.059873249,0.246268657,0,LOW,LOW
VEH_004,68b89b2d4f65cd554d7512ab,01/11/2025 3:00,ON,61.85,244.09,70.35,40,59.1,4,-0.21,36,26.06,0,14.65,334475.14,3.72,61.85,16.62634409,0,0,26.06,0.21,0.36,0.255,3600,1,32.7053,0,0,10800,70.35,0.001033333,0.000776389,90611.8068,1510.19678,25.16994633,0,3.525906621,0,16.62634409,0,0,0,0,0.007238889,9718.342287,2.699539524,0.060145513,0.839552239,0,LOW,LOW
VEH_004,68b89b2d4f65cd554d7512ab,01/11/2025 4:00,ON,62.73,306.82,66.59,40.2,56.5,5,-0.34,24,26.32,0,18.41,334475.14,3.76,62.73,16.68351064,0,0,26.32,0.34,0.24,0.31,3600,1,34.4792,0,0,14400,66.59,0.001044444,0.00083,80228.91566,1337.148594,22.28580991,0,3.576073118,0,16.68351064,0,0,0,0,0.007311111,9108.054711,2.530015198,0.059939423,0.388059701,0,LOW,LOW
VEH_004,68b89b2d4f65cd554d7512ab,01/11/2025 5:00,ON,61.18,368.01,62.92,40.4,54.3,6,-0.27,41,25.86,0,22.08,334475.14,3.67,61.19,16.67302452,0,0,25.86,0.27,0.41,0.312,3600,1,33.92832,0,0,18000,62.92,0.001019444,0.000861574,73029.12413,1217.152069,20.28586781,0,3.488281748,0,16.67302452,0,0,0,0,0.007183333,8759.164733,2.433101315,0.05997712,0.46641791,0,LOW,LOW
VEH_004,68b89b2d4f65cd554d7512ab,01/11/2025 6:00,ON,66.08,434.09,58.95,40,55,7,-0.48,38,27.33,0,26.05,334475.14,3.97,66.08,16.64483627,0,0,27.33,0.48,0.38,0.45,3600,1,39.6285,0,0,21600,58.95,0.001102778,0.000896032,65790.07972,1096.501329,18.27502214,0,3.76704785,0,16.64483627,0,0,0,0,0.007591667,7765.093304,2.156970362,0.060078692,0.731343284,0,LOW,LOW
VEH_004,68b89b2d4f65cd554d7512ab,01/11/2025 7:00,ON,72.28,506.37,54.62,39.5,59.6,8,-0.25,9,29.18,0,30.38,334475.14,4.33,72.28,16.69284065,0,0,29.18,0.25,0.09,0.202,3600,2,35.07436,0,0,25200,54.62,0.001202778,0.001067857,51149.16388,852.4860647,14.20810108,0,4.120493622,0,16.69284065,0,0,0,0,0.008105556,6738.588074,1.871830021,0.059905921,0.305970149,0,LOW,LOW
VEH_004,68b89b2d4f65cd554d7512ab,01/11/2025 8:00,ON,64.73,571.1,50.73,40.1,55.9,9,0.22,14,26.92,0,34.27,334475.14,3.89,64.73,16.64010283,0,0,26.92,0.22,0.14,0.196,3600,1,32.19632,0,0,28800,50.73,0.001080556,0.001068651,47471.07315,791.1845525,13.18640921,0,3.690087883,0,16.64010283,0,0,0,0,0.007477778,6784.10104,1.884472511,0.060095782,0.768656716,0,LOW,LOW
VEH_004,68b89b2d4f65cd554d7512ab,01/11/2025 9:00,ON,61.89,633,47.02,40,58.8,10,-0.31,2,26.07,0,37.98,334475.14,3.71,61.9,16.68463612,0,0,26.07,0.31,0.02,0.223,3600,1,31.88361,0,0,32400,47.02,0.001030556,0.001073413,43804.21442,730.0702403,12.16783734,0,3.52875699,0,16.68463612,0,0,0,0,0.007241667,6492.980437,1.803605677,0.05993538,0.380597015,0,LOW,LOW
VEH_004,68b89b2d4f65cd554d7512ab,01/11/2025 10:00,ON,68.23,701.23,42.93,40.3,53.5,11,0,48,27.97,0,42.07,334475.14,4.09,68.23,16.68215159,0,0,27.97,0,0.48,0.144,3600,1,31.99768,0,0,36000,42.93,0.001136111,0.001088095,39454.26696,657.571116,10.9595186,0,3.889613722,0,16.68215159,0,0,0,0,0.007769444,5525.491598,1.534858777,0.059944306,0.402985075,0,MEDIUM,LOW
VEH_004,68b89b2d4f65cd554d7512ab,01/11/2025 11:00,ON,62.81,764.04,39.16,40.3,54.9,12,-0.46,21,26.34,0,45.84,334475.14,3.77,62.81,16.66047745,0,0,26.34,0.46,0.21,0.385,3600,1,36.4809,0,0,39600,39.16,0.001047222,0.001088492,35976.37623,599.6062705,9.993437842,0,3.580633708,0,16.66047745,0,0,0,0,0.007316667,5352.164009,1.486712225,0.060022289,0.570895522,0,MEDIUM,MEDIUM
VEH_004,68b89b2d4f65cd554d7512ab,01/11/2025 12:00,ON,55.61,819.65,35.82,39.8,52.8,13,-0.46,26,24.18,0,49.18,334475.14,3.34,55.61,16.6497006,0,0,24.18,0.46,0.26,0.4,3600,1,33.852,0,0,43200,35.82,0.000927778,0.001075397,33308.63469,555.1439114,9.252398524,0,3.170180553,0,16.6497006,0,0,0,0,0.006716667,5333.002481,1.481389578,0.06006114,0.686567164,0,MEDIUM,MEDIUM
VEH_004,68b89b2d4f65cd554d7512ab,01/11/2025 13:00,ON,59.24,878.89,32.27,39.5,54.3,14,0.1,16,25.27,0,52.73,334475.14,3.55,59.24,16.68732394,0,0,25.27,0.1,0.16,0.118,3600,1,28.25186,0,0,46800,32.27,0.000986111,0.00105873,30479.91004,507.9985007,8.466641679,0,3.377117352,0,16.68732394,0,0,0,0,0.007019444,4597.229917,1.27700831,0.059925726,0.343283582,0,MEDIUM,MEDIUM
VEH_004,68b89b2d4f65cd554d7512ab,01/11/2025 14:00,ON,55.03,933.92,28.96,40.2,50.9,15,0.17,34,24.01,0,56.04,334475.14,3.31,55.03,16.62537764,0,0,24.01,0.17,0.34,0.221,3600,1,29.31621,0,0,50400,28.96,0.000919444,0.001018254,28440.84178,474.0140296,7.900233827,0,3.137116271,0,16.62537764,0,0,0,0,0.006669444,4342.190754,1.206164098,0.06014901,0.850746269,0,MEDIUM,MEDIUM
VEH_004,68b89b2d4f65cd554d7512ab,01/11/2025 15:00,ON,54.81,988.73,25.68,40.5,55.5,16,-0.26,21,23.94,0,59.32,334475.14,3.28,54.81,16.71036585,0,0,23.94,0.26,0.21,0.245,3600,1,29.8053,0,0,54000,25.68,0.000911111,0.000994048,25833.77246,430.5628743,7.176047904,0,3.124574646,0,16.71036585,0,0,0,0,0.00665,3861.654135,1.072681704,0.059843094,0.197761194,0,MEDIUM,MEDIUM
VEH_004,68b89b2d4f65cd554d7512ab,01/11/2025 16:00,ON,50.43,1039.16,22.65,40.4,51.8,17,-0.47,12,22.63,0,62.35,334475.14,3.03,50.43,16.64356436,0,0,22.63,0.47,0.12,0.365,3600,1,30.88995,0,0,57600,22.65,0.000841667,0.000967063,23421.41978,390.3569963,6.505949938,0,2.87488231,0,16.64356436,0,0,0,0,0.006286111,3603.181617,1.000883783,0.060083284,0.735074627,0,HIGH,MEDIUM
VEH_004,68b89b2d4f65cd554d7512ab,01/11/2025 17:00,ON,50.39,1089.55,19.63,41.3,51.4,18,-0.1,36,22.62,0,65.37,334475.14,3.02,50.39,16.68543046,0,0,22.62,0.1,0.36,0.178,3600,1,26.64636,0,0,61200,19.63,0.000838889,0.000924603,21230.72961,353.8454936,5.897424893,0,2.872602015,0,16.68543046,0,0,0,0,0.006283333,3124.137931,0.867816092,0.059932526,0.373134328,0,HIGH,MEDIUM
VEH_004,68b89b2d4f65cd554d7512ab,01/11/2025 18:00,ON,56.46,1146.01,16.24,40.9,52.8,19,0.3,28,24.44,0,68.76,334475.14,3.39,56.46,16.65486726,0,0,24.44,0.3,0.28,0.294,3600,1,31.62536,0,0,64800,16.24,0.000941667,0.000909524,17855.49738,297.591623,4.959860384,0,3.218636828,0,16.65486726,0,0,0,0,0.006788889,2392.144026,0.664484452,0.060042508,0.649253731,0,HIGH,MEDIUM
VEH_004,68b89b2d4f65cd554d7512ab,01/11/2025 19:00,ON,58.56,1204.57,12.73,41.2,52.8,20,-0.15,9,25.07,0,72.27,334475.14,3.51,58.56,16.68376068,0,0,25.07,0.15,0.09,0.132,3600,1,28.37924,0,0,68400,12.73,0.000975,0.00091627,13893.28714,231.5547856,3.859246427,0,3.338352332,0,16.68376068,0,0,0,0,0.006963889,1828.001596,0.507778221,0.059938525,0.384328358,0,HIGH,MEDIUM
VEH_004,68b89b2d4f65cd554d7512ab,01/11/2025 20:00,ON,53.47,1258.04,9.52,41.2,51.4,21,0.44,41,23.54,0,75.48,334475.14,3.21,53.47,16.65732087,0,0,23.54,0.44,0.41,0.431,3600,1,33.68574,0,0,72000,9.52,0.000891667,0.000902778,10545.23077,175.7538462,2.929230769,0,3.048184754,0,16.65732087,0,0,0,0,0.006538889,1455.904843,0.404418012,0.060033664,0.608208955,0,HIGH,HIGH
VEH_004,68b89b2d4f65cd554d7512ab,01/11/2025 21:00,ON,47.31,1305.34,6.68,42.1,46.9,22,0.12,18,21.69,0,78.32,334475.14,2.84,47.3,16.65492958,0,0,21.69,0.12,0.18,0.138,3600,1,24.68322,0,0,75600,6.68,0.000788889,0.000884127,7555.475763,125.9245961,2.098743268,0,2.696449202,0,16.65492958,0,0,0,0,0.006025,1108.713693,0.307976026,0.060042283,0.641791045,0,HIGH,HIGH
VEH_004,68b89b2d4f65cd554d7512ab,01/11/2025 22:00,ON,46.99,1352.33,3.86,43,52.7,23,-0.32,13,21.6,0,81.14,334475.14,2.82,46.99,16.66312057,0,0,21.6,0.32,0.13,0.263,3600,1,27.2808,0,0,79200,3.86,0.000783333,0.000865873,4457.928506,74.29880843,1.238313474,0,2.678776914,0,16.66312057,0,0,0,0,0.006,643.3333333,0.178703704,0.060012769,0.537313433,0,HIGH,HIGH
VEH_004,68b89b2d4f65cd554d7512ab,01/11/2025 23:00,ON,43.97,1396.3,56.03,43.1,48.2,24,0.01,9,20.69,0,83.78,334475.14,0,43.97,0,0,0,20.69,0.01,0.09,0.034,3600,1,21.39346,1,1,0,56.03,0,0.000745635,75144.01277,1252.400213,20.87333688,0,2.506614618,0,0,0,0,0,0,0.005747222,9749.057516,2.708071532,0,0.02238806,0,LOW,LOW
VEH_004,68b89b2d4f65cd554d7512ab,02/11/2025 0:00,ON,38.23,1434.54,53.73,43.9,49.7,25,-0.47,14,18.97,0,86.07,334475.14,2.3,38.24,16.62608696,0,0,18.97,0.47,0.14,0.371,3600,1,26.00787,0,1,3600,53.73,0.000638889,0.000717063,74930.60321,1248.843387,20.81405645,0,2.179962315,0,16.62608696,0,0,0,0,0.005269444,10196.52082,2.832366895,0.060146444,0.847014925,0,LOW,LOW
VEH_004,68b89b2d4f65cd554d7512ab,02/11/2025 1:00,ON,32.24,1466.78,51.8,44,47.5,26,0.49,2,17.17,0,88.01,334475.14,1.93,32.24,16.70466321,0,0,17.17,0.49,0.02,0.349,3600,1,23.16233,0,1,7200,51.8,0.000536111,0.000659127,78588.80193,1309.813365,21.83022276,0,1.837918019,0,16.70466321,0,0,0,0,0.004769444,10860.80373,3.016889924,0.059863524,0.23880597,0,LOW,LOW
VEH_004,68b89b2d4f65cd554d7512ab,02/11/2025 2:00,ON,30.56,1497.33,63.97,44,45.2,27,-0.31,31,16.67,0,89.84,334475.14,0,30.55,0,0,0,16.67,0.31,0.31,0.31,3600,1,21.8377,1,2,0,63.97,0,0.000519841,123056.7939,2050.946565,34.18244275,0,1.741575542,0,0,0,0,0,0,0.004630556,13814.75705,3.837432513,0,0.02238806,0,LOW,LOW
VEH_004,68b89b2d4f65cd554d7512ab,02/11/2025 3:00,ON,26.99,1524.33,62.35,44.3,44,28,-0.34,23,15.6,0,91.46,334475.14,1.62,27,16.66666667,0,0,15.6,0.34,0.23,0.307,3600,0,20.3892,0,2,3600,62.35,0.00045,0.000456746,136509.1225,2275.152042,37.9192007,0,1.539199333,0,16.66666667,0,0,0,0,0.004333333,14388.46154,3.996794872,0.06,0.518656716,0,LOW,LOW
VEH_004,68b89b2d4f65cd554d7512ab,02/11/2025 4:00,ON,30.46,1554.78,60.52,43.8,43.6,29,-0.29,28,16.64,0,93.29,334475.14,1.83,30.45,16.63934426,0,0,16.64,0.29,0.28,0.287,3600,1,21.41568,0,2,7200,60.52,0.000508333,0.000416667,145248,2420.8,40.34666667,0,1.735874804,0,16.63934426,0,0,0,0,0.004622222,13093.26923,3.637019231,0.060098522,0.77238806,0,LOW,LOW
VEH_004,68b89b2d4f65cd554d7512ab,02/11/2025 5:00,ON,37.67,1592.46,58.26,44.3,47.7,30,-0.03,30,18.8,0,95.55,334475.14,2.26,37.68,16.67256637,0,0,18.8,0.03,0.3,0.111,3600,1,20.8868,0,2,10800,58.26,0.000627778,0.000394444,147701.4085,2461.690141,41.02816901,0,2.148038181,0,16.67256637,0,0,0,0,0.005222222,11156.17021,3.09893617,0.059978769,0.481343284,0,LOW,LOW
VEH_004,68b89b2d4f65cd554d7512ab,02/11/2025 6:00,ON,34.59,1627.05,56.19,44.3,45.4,31,0.24,46,17.88,0,97.62,334475.14,2.07,34.59,16.71014493,0,0,17.88,0.24,0.46,0.306,3600,1,23.35128,0,2,14400,56.19,0.000575,0.000476587,117900.7494,1965.01249,32.75020816,0,1.971885368,0,16.71014493,0,0,0,0,0.004966667,11313.42282,3.14261745,0.059843886,0.205223881,0,LOW,LOW
VEH_004,68b89b2d4f65cd554d7512ab,02/11/2025 7:00,ON,36.92,1663.97,53.97,44.3,47.7,32,-0.1,21,18.58,0,99.84,334475.14,2.22,36.92,16.63063063,0,0,18.58,0.1,0.21,0.133,3600,1,21.05114,0,2,18000,53.97,0.000616667,0.000473413,114002.0117,1900.033529,31.66722548,0,2.10471257,0,16.63063063,0,0,0,0,0.005161111,10457.05059,2.904736276,0.060130011,0.820895522,0,LOW,LOW
VEH_004,68b89b2d4f65cd554d7512ab,02/11/2025 8:00,ON,32.67,1696.64,52.01,44,43,33,-0.22,31,17.3,0,101.8,334475.14,1.96,32.67,16.66836735,0,0,17.3,0.22,0.31,0.247,3600,1,21.5731,0,2,21600,52.01,0.000544444,0.000474603,109586.2876,1826.438127,30.44063545,0,1.862431193,0,16.66836735,0,0,0,0,0.004805556,10822.89017,3.006358382,0.059993878,0.503731343,0,LOW,LOW
VEH_004,68b89b2d4f65cd554d7512ab,02/11/2025 9:00,ON,31.15,1727.79,50.14,44.1,44.4,34,0.23,21,16.85,0,103.67,334475.14,1.87,31.15,16.65775401,0,0,16.85,0.23,0.21,0.224,3600,1,20.6244,0,2,25200,50.14,0.000519444,0.00054881,91361.38829,1522.689805,25.37816341,0,1.775779971,0,16.65775401,0,0,0,0,0.004680556,10712.40356,2.975667656,0.060032103,0.604477612,0,LOW,LOW
VEH_004,68b89b2d4f65cd554d7512ab,02/11/2025 10:00,ON,27.25,1755.04,48.51,44.5,43.9,35,-0.14,47,15.68,0,105.3,334475.14,1.63,27.25,16.71779141,0,0,15.68,0.14,0.47,0.239,3600,0,19.42752,0,2,28800,48.51,0.000452778,0.000549206,88327.45665,1472.124277,24.53540462,0,1.553451179,0,16.71779141,0,0,0,0,0.004355556,11137.5,3.09375,0.059816514,0.182835821,0,LOW,LOW
VEH_004,68b89b2d4f65cd554d7512ab,02/11/2025 11:00,ON,31.03,1786.07,46.64,44.3,45.9,36,0.46,8,16.81,0,107.16,334475.14,1.87,31.03,16.59358289,0,0,16.81,0.46,0.08,0.346,3600,1,22.62626,0,2,32400,46.64,0.000519444,0.000550794,84677.8098,1411.29683,23.52161383,0,1.768939086,0,16.59358289,0,0,0,0,0.004669444,9988.340274,2.774538965,0.06026426,0.914179104,0,LOW,LOW
VEH_004,68b89b2d4f65cd554d7512ab,02/11/2025 12:00,ON,29.2,1815.28,44.89,44.6,46.1,37,-0.1,28,16.26,0,108.92,334475.14,1.75,29.21,16.69142857,0,0,16.26,0.1,0.28,0.154,3600,0,18.76404,0,2,36000,44.89,0.000486111,0.000530556,84609.42408,1410.157068,23.5026178,0,1.665185649,0,16.69142857,0,0,0,0,0.004516667,9938.745387,2.760762608,0.059910989,0.320895522,0,MEDIUM,LOW
VEH_004,68b89b2d4f65cd554d7512ab,02/11/2025 13:00,ON,31.9,1847.18,42.98,44.7,50.1,38,-0.13,30,17.07,0,110.83,334475.14,1.91,31.9,16.70157068,0,0,17.07,0.13,0.3,0.181,3600,1,20.15967,0,2,39600,42.98,0.000530556,0.000524206,81990.61317,1366.51022,22.77517033,0,1.818535509,0,16.70157068,0,0,0,0,0.004741667,9064.323374,2.517867604,0.059874608,0.25,0,MEDIUM,LOW
